scenario,forecast_basis,horizon,mechanism,metric,unit,draws,seed,mean,median,p05,p10,p25,p75,p90,p95,probability_zero,evidence_status
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,support_cash_costs,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,support_review_coordination_hours,hours,200000,69520660826,28.2292132032,1.12026535692,0,0,0,12.9484864564,58.3997984452,126.259568762,0.344575,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,timing_only_shifts,USD,200000,69520660826,52.6664286357,0.274656311957,0,0,0,15.368242647,96.6560307278,234.893653149,0.449435,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,unmatched_fallback_cash,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,within_high_impact_reallocation,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,api_costs,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,bonus_transfer_fees,USD,200000,69520660826,10.1975596652,2.44525695985,0,0,0.341351619652,7.96108606265,21.1525668635,41.062811631,0.187185,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,cash_operating_costs,USD,200000,69520660826,499.082093046,112.819607159,5.84886978902,13.127023106,37.8753631766,353.524984706,1034.59224601,2007.03152741,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,cause_directed_cash,USD,200000,69520660826,8184.11051387,2075.65510121,121.899302253,272.048463512,721.788387389,6221.85061037,17525.9871076,33189.1021246,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,chargeback_losses,USD,200000,69520660826,56.1427268287,6.29799312378,0.176444406664,0.412616777144,1.53902221222,25.8854962403,93.6448271469,203.466970249,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,cloud_costs,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,completed_complementary_role_coacts,groups,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,completed_consumption_change,commitments_or_groups,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,completed_dietary_animal_product,commitments_or_groups,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,completed_direct_trades,commitments,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,completed_learning_forecasting_strategic_reasoning,commitments_or_groups,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,completed_same_action_coacts,groups,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,completed_skilled_work,commitments_or_groups,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,completed_transport_carbon,commitments_or_groups,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,dac_bonus_liability_locked,USD_internal_liability,200000,69520660826,1289.9416638,410.350967614,9.43596053447,28.4248693558,140.18559543,995.093914854,2806.95013936,5288.47169012,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,dac_bonus_liability_released,USD_internal_liability,200000,69520660826,515.668956718,125.532367443,6.56093507963,15.043811119,42.3062162605,386.773939864,1107.59616928,2117.9403323,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,dac_bonus_paid,USD_internal_transfer,200000,69520660826,774.272707079,253.130302212,0,0,40.0339402531,641.358153362,1697.51562814,3133.22056731,0.18709,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69520660826,123500.58359,0,0,0,0,71044.0694309,391220.133156,748660.142625,0.56439,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,dac_free_reserve,USD_reserve_state,200000,69520660826,3158.66600223,2152.24200176,186.625595261,308.985048953,856.291708873,2583.45881979,4915.03483845,9209.7769645,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,dac_funding_lost_to_surcharge,USD,200000,69520660826,30732.5622425,427.05558544,1.08640927822,2.89084029444,21.9023534492,6342.64548997,49269.5956985,161224.781387,0.012225,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,dac_gross_threshold,USD,200000,69520660826,2220946.90509,600758.643679,40413.0727403,73248.9369818,199332.093499,1788268.97621,4805072.9106,8627190.3224,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,dac_incremental_funding_caused_by_bonus,USD,200000,69520660826,17.0770832539,0,0,0,0,1.96103846748,11.2454955504,36.4425455328,0.59099,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,dac_pledge_principal,USD,200000,69520660826,23333.968456,7520.04240197,178.440318062,534.209419608,2579.74951281,18109.7875329,50748.3106111,95417.2581943,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,dac_project_funding,USD,200000,69520660826,8184.11051387,2075.65510121,121.899302253,272.048463512,721.788387389,6221.85061037,17525.9871076,33189.1021246,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,dac_project_target,USD,200000,69520660826,1965035.08726,543113.351888,38741.0534342,69211.7914867,184000.986936,1596175.76109,4248653.45432,7577510.56756,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,dac_required_surcharge,USD_internal_threshold_component,200000,69520660826,255911.817833,48339.8321957,918.830474192,1954.45220816,8750.17417334,189764.075605,567455.563972,1048956.97386,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,dac_reserve_cash,USD_reserve_state,200000,69520660826,3158.66600223,2152.24200176,186.625595261,308.985048953,856.291708873,2583.45881979,4915.03483845,9209.7769645,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,dac_returned_or_cancelled_principal,USD,200000,69520660826,14022.2267264,4631.98043194,0,0,746.051588095,11723.3413522,30816.7269835,56432.8582246,0.184095,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,dac_surcharge_inflow,USD_internal_transfer,200000,69520660826,1127.63121566,210.928264219,2.43938707308,5.58416684099,28.3028189426,836.998377863,2519.1838946,4785.7337715,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,donation_displacement,USD,200000,69520660826,713.066992408,138.604378312,5.83573936097,13.123143577,41.7032721643,467.729564327,1425.93092814,2830.69869105,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,failed_settlement_losses,USD,200000,69520660826,57.0795941587,6.35820793568,0.175644668002,0.410375286075,1.54920709454,25.8488142767,93.835025652,204.222886257,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,gross_planned_principal,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,lapsed_dac_projects,projects,200000,69520660826,296.433176792,177.243401714,30.8105232432,46.3328939912,88.7242687588,351.144609361,654.942540011,944.847151678,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,legal_cash_costs,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,net_causal_cash,USD,200000,69520660826,1545.47678244,259.683556521,-40.2779963089,0.663667431374,52.2407713965,1000.97870909,3204.27940715,6456.42821718,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,new_cash,USD,200000,69520660826,2757.62586789,600.163413484,26.4199709778,59.512267365,188.886595704,1949.87723214,5781.47667976,11190.0384311,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,ordinary_action_hours,hours,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,personal_income_transfers,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,processor_fees,USD,200000,69520660826,272.552252283,63.2778247014,3.24554276798,7.20423450073,20.8269554477,199.747252102,577.108806822,1111.87262005,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,redirect_cleared_principal,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,redirect_matcher_addon_cash,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,redirect_payment_settlement_loss,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,redirect_settled_principal,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,refund_losses,USD,200000,69520660826,103.109960111,12.646072448,0.379409941827,0.873587228718,3.17212637557,50.2487069754,175.841745072,374.950503925,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,rescued_cash,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,review_cash_costs,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,security_cash_costs,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,skilled_work_hours,hours,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,successful_dac_projects,projects,200000,69520660826,3.12608702876,0.757259609446,0.0532195974165,0.129494642527,0.345082630083,1.55645167271,3.0848527154,4.88452825764,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,support_cash_costs,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,support_review_coordination_hours,hours,200000,69520660826,666.159118052,389.060509414,70.6326972243,103.077992106,193.657507027,782.281350533,1476.5472092,2151.55307312,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,timing_only_shifts,USD,200000,69520660826,191.858604142,25.9455826907,0,0,3.22419368544,110.539215578,376.130854654,766.477103088,0.160245,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,unmatched_fallback_cash,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,dac,within_high_impact_reallocation,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,platform_shared,api_costs,USD,200000,69520660826,16684.172838,15589.1589277,6137.80121021,7618.22376302,10642.8095183,22016.8365508,27707.3824324,30578.3232938,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,platform_shared,bonus_transfer_fees,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,platform_shared,cash_operating_costs,USD,200000,69520660826,131722.190482,128261.097049,65892.1872831,76949.7606675,98927.081775,161168.500345,191779.501695,209237.30569,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,platform_shared,cause_directed_cash,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,platform_shared,chargeback_losses,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,platform_shared,cloud_costs,USD,200000,69520660826,16671.3266204,15561.8900873,6128.7273615,7620.66105289,10627.8458057,22016.9904583,27711.1745791,30570.1213812,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,platform_shared,completed_complementary_role_coacts,groups,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,platform_shared,completed_consumption_change,commitments_or_groups,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,platform_shared,completed_dietary_animal_product,commitments_or_groups,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,platform_shared,completed_direct_trades,commitments,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,platform_shared,completed_learning_forecasting_strategic_reasoning,commitments_or_groups,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,platform_shared,completed_same_action_coacts,groups,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,platform_shared,completed_skilled_work,commitments_or_groups,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,platform_shared,completed_transport_carbon,commitments_or_groups,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
